run_label,round,framework,backend_key,experiment,experiment_key,n_run,t_run,spike_path,spikes,active_neurons,status,timestamp,spike_schema_version,spike_time_column,spike_time_unit
nature_2026_07,1,Brian2 (CPU),brian2cpp,Sugar GRNs (200 Hz),sugar,8,10.0,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/brian2cpp_t10.0s_n8.parquet,1362699,450,success,2026-05-22 14:27:08,1,time_ms,ms
nature_2026_07,1,Brian2 (CPU),brian2cpp,Sugar GRNs (200 Hz),sugar,8,100.0,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/brian2cpp_t100.0s_n8.parquet,13656692,473,success,2026-05-22 14:40:39,1,time_ms,ms
nature_2026_07,1,Brian2 (CPU),brian2cpp,Sugar GRNs (200 Hz),sugar,16,0.1,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/brian2cpp_t0.1s_n16.parquet,24506,388,success,2026-05-22 14:40:48,1,time_ms,ms
nature_2026_07,1,Brian2 (CPU),brian2cpp,Sugar GRNs (200 Hz),sugar,16,1.0,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/brian2cpp_t1.0s_n16.parquet,270595,443,success,2026-05-22 14:41:14,1,time_ms,ms
nature_2026_07,1,Brian2 (CPU),brian2cpp,Sugar GRNs (200 Hz),sugar,16,10.0,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/brian2cpp_t10.0s_n16.parquet,2730441,458,success,2026-05-22 14:44:51,1,time_ms,ms
nature_2026_07,1,Brian2 (CPU),brian2cpp,Sugar GRNs (200 Hz),sugar,16,100.0,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/brian2cpp_t100.0s_n16.parquet,27298882,488,success,2026-05-22 15:17:33,1,time_ms,ms
nature_2026_07,1,Brian2 (CPU),brian2cpp,Sugar GRNs (200 Hz),sugar,32,0.1,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/brian2cpp_t0.1s_n32.parquet,49013,421,success,2026-05-22 15:18:00,1,time_ms,ms
nature_2026_07,1,Brian2 (CPU),brian2cpp,Sugar GRNs (200 Hz),sugar,32,1.0,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/brian2cpp_t1.0s_n32.parquet,541136,447,success,2026-05-22 15:19:06,1,time_ms,ms
nature_2026_07,1,Brian2 (CPU),brian2cpp,Sugar GRNs (200 Hz),sugar,32,10.0,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/brian2cpp_t10.0s_n32.parquet,5460985,472,success,2026-05-22 15:26:02,1,time_ms,ms
nature_2026_07,1,Brian2 (CPU),brian2cpp,Sugar GRNs (200 Hz),sugar,32,100.0,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/brian2cpp_t100.0s_n32.parquet,54594602,497,success,2026-05-22 16:30:28,1,time_ms,ms
nature_2026_07,1,Brian2CUDA (GPU),brian2cuda,Sugar GRNs (200 Hz),sugar,1,0.1,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/brian2cuda_t0.1s_n1.parquet,1545,345,success,2026-05-22 16:30:56,1,time_ms,ms
nature_2026_07,1,Brian2CUDA (GPU),brian2cuda,Sugar GRNs (200 Hz),sugar,1,1.0,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/brian2cuda_t1.0s_n1.parquet,16418,405,success,2026-05-22 16:31:25,1,time_ms,ms
nature_2026_07,1,Brian2CUDA (GPU),brian2cuda,Sugar GRNs (200 Hz),sugar,1,10.0,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/brian2cuda_t10.0s_n1.parquet,169226,439,success,2026-05-22 16:32:23,1,time_ms,ms
nature_2026_07,1,Brian2CUDA (GPU),brian2cuda,Sugar GRNs (200 Hz),sugar,1,100.0,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/brian2cuda_t100.0s_n1.parquet,1701752,449,success,2026-05-22 16:38:18,1,time_ms,ms
nature_2026_07,1,Brian2CUDA (GPU),brian2cuda,Sugar GRNs (200 Hz),sugar,4,0.1,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/brian2cuda_t0.1s_n4.parquet,6043,377,success,2026-05-22 16:39:10,1,time_ms,ms
nature_2026_07,1,Brian2CUDA (GPU),brian2cuda,Sugar GRNs (200 Hz),sugar,4,1.0,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/brian2cuda_t1.0s_n4.parquet,68142,429,success,2026-05-22 16:40:14,1,time_ms,ms
nature_2026_07,1,Brian2CUDA (GPU),brian2cuda,Sugar GRNs (200 Hz),sugar,4,10.0,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/brian2cuda_t10.0s_n4.parquet,680144,447,success,2026-05-22 16:43:15,1,time_ms,ms
nature_2026_07,1,Brian2CUDA (GPU),brian2cuda,Sugar GRNs (200 Hz),sugar,4,100.0,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/brian2cuda_t100.0s_n4.parquet,6834702,471,success,2026-05-22 17:05:52,1,time_ms,ms
nature_2026_07,1,Brian2CUDA (GPU),brian2cuda,Sugar GRNs (200 Hz),sugar,8,0.1,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/brian2cuda_t0.1s_n8.parquet,11891,386,success,2026-05-22 17:07:17,1,time_ms,ms
nature_2026_07,1,Brian2CUDA (GPU),brian2cuda,Sugar GRNs (200 Hz),sugar,8,1.0,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/brian2cuda_t1.0s_n8.parquet,135898,432,success,2026-05-22 17:09:06,1,time_ms,ms
nature_2026_07,1,Brian2CUDA (GPU),brian2cuda,Sugar GRNs (200 Hz),sugar,8,10.0,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/brian2cuda_t10.0s_n8.parquet,1361174,453,success,2026-05-22 17:14:46,1,time_ms,ms
nature_2026_07,1,Brian2CUDA (GPU),brian2cuda,Sugar GRNs (200 Hz),sugar,8,100.0,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/brian2cuda_t100.0s_n8.parquet,13650553,486,success,2026-05-22 17:59:34,1,time_ms,ms
nature_2026_07,1,Brian2CUDA (GPU),brian2cuda,Sugar GRNs (200 Hz),sugar,16,0.1,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/brian2cuda_t0.1s_n16.parquet,24230,383,success,2026-05-22 18:02:05,1,time_ms,ms
nature_2026_07,1,Brian2CUDA (GPU),brian2cuda,Sugar GRNs (200 Hz),sugar,16,1.0,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/brian2cuda_t1.0s_n16.parquet,271197,436,success,2026-05-22 18:05:24,1,time_ms,ms
nature_2026_07,1,Brian2CUDA (GPU),brian2cuda,Sugar GRNs (200 Hz),sugar,16,10.0,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/brian2cuda_t10.0s_n16.parquet,2726397,458,success,2026-05-22 18:16:27,1,time_ms,ms
nature_2026_07,1,Brian2CUDA (GPU),brian2cuda,Sugar GRNs (200 Hz),sugar,16,100.0,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/brian2cuda_t100.0s_n16.parquet,27300546,492,success,2026-05-22 19:45:45,1,time_ms,ms
nature_2026_07,1,Brian2CUDA (GPU),brian2cuda,Sugar GRNs (200 Hz),sugar,32,0.1,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/brian2cuda_t0.1s_n32.parquet,50361,412,success,2026-05-22 19:50:32,1,time_ms,ms
nature_2026_07,1,Brian2CUDA (GPU),brian2cuda,Sugar GRNs (200 Hz),sugar,32,1.0,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/brian2cuda_t1.0s_n32.parquet,539390,454,success,2026-05-22 19:56:55,1,time_ms,ms
nature_2026_07,1,Brian2CUDA (GPU),brian2cuda,Sugar GRNs (200 Hz),sugar,32,10.0,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/brian2cuda_t10.0s_n32.parquet,5461723,467,success,2026-05-22 20:18:51,1,time_ms,ms
nature_2026_07,1,Brian2CUDA (GPU),brian2cuda,Sugar GRNs (200 Hz),sugar,32,100.0,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/brian2cuda_t100.0s_n32.parquet,54594863,494,success,2026-05-22 23:24:36,1,time_ms,ms
nature_2026_07,1,PyTorch (CUDA),pytorch,Sugar GRNs (200 Hz),sugar,1,0.1,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/pytorch_t0.1s_n1.parquet,1547,341,success,2026-07-10 10:07:18,1,time_ms,ms
nature_2026_07,1,PyTorch (CUDA),pytorch,Sugar GRNs (200 Hz),sugar,1,1.0,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/pytorch_t1.0s_n1.parquet,17429,415,success,2026-07-10 10:07:27,1,time_ms,ms
nature_2026_07,1,PyTorch (CUDA),pytorch,Sugar GRNs (200 Hz),sugar,1,10.0,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/pytorch_t10.0s_n1.parquet,173976,440,success,2026-07-10 10:09:02,1,time_ms,ms
nature_2026_07,1,PyTorch (CUDA),pytorch,Sugar GRNs (200 Hz),sugar,1,100.0,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/pytorch_t100.0s_n1.parquet,1732279,458,success,2026-07-10 10:24:55,1,time_ms,ms
nature_2026_07,1,PyTorch (CUDA),pytorch,Sugar GRNs (200 Hz),sugar,4,0.1,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/pytorch_t0.1s_n4.parquet,6120,356,success,2026-07-10 10:24:59,1,time_ms,ms
nature_2026_07,1,PyTorch (CUDA),pytorch,Sugar GRNs (200 Hz),sugar,4,1.0,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/pytorch_t1.0s_n4.parquet,68487,430,success,2026-07-10 10:25:31,1,time_ms,ms
nature_2026_07,1,PyTorch (CUDA),pytorch,Sugar GRNs (200 Hz),sugar,4,10.0,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/pytorch_t10.0s_n4.parquet,695018,448,success,2026-07-10 10:30:51,1,time_ms,ms
nature_2026_07,1,PyTorch (CUDA),pytorch,Sugar GRNs (200 Hz),sugar,4,100.0,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/pytorch_t100.0s_n4.parquet,6917559,469,success,2026-07-10 11:24:13,1,time_ms,ms
nature_2026_07,1,PyTorch (CUDA),pytorch,Sugar GRNs (200 Hz),sugar,8,0.1,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/pytorch_t0.1s_n8.parquet,12484,369,success,2026-07-10 11:24:19,1,time_ms,ms
nature_2026_07,1,PyTorch (CUDA),pytorch,Sugar GRNs (200 Hz),sugar,8,1.0,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/pytorch_t1.0s_n8.parquet,137489,436,success,2026-07-10 11:25:07,1,time_ms,ms
nature_2026_07,1,PyTorch (CUDA),pytorch,Sugar GRNs (200 Hz),sugar,8,10.0,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/pytorch_t10.0s_n8.parquet,1389391,449,success,2026-07-10 11:33:01,1,time_ms,ms
nature_2026_07,1,PyTorch (CUDA),pytorch,Sugar GRNs (200 Hz),sugar,8,100.0,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/pytorch_t100.0s_n8.parquet,13841850,479,success,2026-07-10 12:52:16,1,time_ms,ms
nature_2026_07,1,PyTorch (CUDA),pytorch,Sugar GRNs (200 Hz),sugar,16,0.1,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/pytorch_t0.1s_n16.parquet,25455,398,success,2026-07-10 12:52:24,1,time_ms,ms
nature_2026_07,1,PyTorch (CUDA),pytorch,Sugar GRNs (200 Hz),sugar,16,1.0,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/pytorch_t1.0s_n16.parquet,276013,446,success,2026-07-10 12:53:53,1,time_ms,ms
nature_2026_07,1,PyTorch (CUDA),pytorch,Sugar GRNs (200 Hz),sugar,16,10.0,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/pytorch_t10.0s_n16.parquet,2765549,473,success,2026-07-10 13:08:33,1,time_ms,ms
nature_2026_07,1,PyTorch (CUDA),pytorch,Sugar GRNs (200 Hz),sugar,16,100.0,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/pytorch_t100.0s_n16.parquet,27688830,494,success,2026-07-10 15:34:36,1,time_ms,ms
nature_2026_07,1,PyTorch (CUDA),pytorch,Sugar GRNs (200 Hz),sugar,32,0.1,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/pytorch_t0.1s_n32.parquet,50858,408,success,2026-07-10 15:34:54,1,time_ms,ms
nature_2026_07,1,PyTorch (CUDA),pytorch,Sugar GRNs (200 Hz),sugar,32,1.0,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/pytorch_t1.0s_n32.parquet,549457,450,success,2026-07-10 15:37:48,1,time_ms,ms
nature_2026_07,1,PyTorch (CUDA),pytorch,Sugar GRNs (200 Hz),sugar,32,10.0,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/pytorch_t10.0s_n32.parquet,5534907,465,success,2026-07-10 16:06:50,1,time_ms,ms
nature_2026_07,1,PyTorch (CUDA),pytorch,Sugar GRNs (200 Hz),sugar,32,100.0,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/pytorch_t100.0s_n32.parquet,55381116,496,success,2026-07-10 21:06:16,1,time_ms,ms
nature_2026_07,1,NEST GPU,nestgpu,Sugar GRNs (200 Hz),sugar,1,0.1,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/nestgpu_t0.1s_n1.parquet,1472,338,success,2026-07-10 21:06:23,1,time_ms,ms
nature_2026_07,1,NEST GPU,nestgpu,Sugar GRNs (200 Hz),sugar,1,1.0,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/nestgpu_t1.0s_n1.parquet,17233,412,success,2026-07-10 21:06:29,1,time_ms,ms
nature_2026_07,1,NEST GPU,nestgpu,Sugar GRNs (200 Hz),sugar,1,10.0,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/nestgpu_t10.0s_n1.parquet,172561,433,success,2026-07-10 21:06:46,1,time_ms,ms
nature_2026_07,1,NEST GPU,nestgpu,Sugar GRNs (200 Hz),sugar,1,100.0,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/nestgpu_t100.0s_n1.parquet,1727992,456,success,2026-07-10 21:08:44,1,time_ms,ms
nature_2026_07,1,NEST GPU,nestgpu,Sugar GRNs (200 Hz),sugar,4,0.1,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/nestgpu_t0.1s_n4.parquet,5888,338,success,2026-07-10 21:09:06,1,time_ms,ms
nature_2026_07,1,NEST GPU,nestgpu,Sugar GRNs (200 Hz),sugar,4,1.0,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/nestgpu_t1.0s_n4.parquet,68932,412,success,2026-07-10 21:09:30,1,time_ms,ms
nature_2026_07,1,NEST GPU,nestgpu,Sugar GRNs (200 Hz),sugar,4,10.0,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/nestgpu_t10.0s_n4.parquet,690244,433,success,2026-07-10 21:10:35,1,time_ms,ms
nature_2026_07,1,NEST GPU,nestgpu,Sugar GRNs (200 Hz),sugar,4,100.0,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/nestgpu_t100.0s_n4.parquet,6911968,456,success,2026-07-10 21:18:31,1,time_ms,ms
nature_2026_07,1,NEST GPU,nestgpu,Sugar GRNs (200 Hz),sugar,8,0.1,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/nestgpu_t0.1s_n8.parquet,11776,338,success,2026-07-10 21:19:12,1,time_ms,ms
nature_2026_07,1,NEST GPU,nestgpu,Sugar GRNs (200 Hz),sugar,8,1.0,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/nestgpu_t1.0s_n8.parquet,137864,412,success,2026-07-10 21:20:00,1,time_ms,ms
nature_2026_07,1,NEST GPU,nestgpu,Sugar GRNs (200 Hz),sugar,8,10.0,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/nestgpu_t10.0s_n8.parquet,1380488,433,success,2026-07-10 21:22:01,1,time_ms,ms
nature_2026_07,1,NEST GPU,nestgpu,Sugar GRNs (200 Hz),sugar,8,100.0,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/nestgpu_t100.0s_n8.parquet,13823936,456,success,2026-07-10 21:37:27,1,time_ms,ms
nature_2026_07,1,NEST GPU,nestgpu,Sugar GRNs (200 Hz),sugar,16,0.1,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/nestgpu_t0.1s_n16.parquet,23552,338,success,2026-07-10 21:38:51,1,time_ms,ms
nature_2026_07,1,NEST GPU,nestgpu,Sugar GRNs (200 Hz),sugar,16,1.0,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/nestgpu_t1.0s_n16.parquet,275728,412,success,2026-07-10 21:40:29,1,time_ms,ms
nature_2026_07,1,NEST GPU,nestgpu,Sugar GRNs (200 Hz),sugar,16,10.0,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/nestgpu_t10.0s_n16.parquet,2760976,433,success,2026-07-10 21:46:52,1,time_ms,ms
nature_2026_07,1,NEST GPU,nestgpu,Sugar GRNs (200 Hz),sugar,16,100.0,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/nestgpu_t100.0s_n16.parquet,27647872,456,success,2026-07-10 22:48:50,1,time_ms,ms
nature_2026_07,1,NEST GPU,nestgpu,Sugar GRNs (200 Hz),sugar,32,0.1,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/nestgpu_t0.1s_n32.parquet,47104,338,success,2026-07-10 22:51:47,1,time_ms,ms
nature_2026_07,1,NEST GPU,nestgpu,Sugar GRNs (200 Hz),sugar,32,1.0,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/nestgpu_t1.0s_n32.parquet,551456,412,success,2026-07-10 22:55:38,1,time_ms,ms
nature_2026_07,1,NEST GPU,nestgpu,Sugar GRNs (200 Hz),sugar,32,10.0,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/nestgpu_t10.0s_n32.parquet,5521952,433,success,2026-07-10 23:07:42,1,time_ms,ms
nature_2026_07,1,NEST GPU,nestgpu,Sugar GRNs (200 Hz),sugar,32,100.0,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/nestgpu_t100.0s_n32.parquet,55295744,456,success,2026-07-11 00:07:08,1,time_ms,ms
nature_2026_07,1,GeNN (GPU),genn,Sugar GRNs (200 Hz),sugar,1,0.1,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/genn_t0.1s_n1.parquet,1443,315,success,2026-06-06 17:51:33,1,time_ms,ms
nature_2026_07,1,GeNN (GPU),genn,Sugar GRNs (200 Hz),sugar,1,1.0,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/genn_t1.0s_n1.parquet,16978,386,success,2026-06-06 17:51:48,1,time_ms,ms
nature_2026_07,1,GeNN (GPU),genn,Sugar GRNs (200 Hz),sugar,1,10.0,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/genn_t10.0s_n1.parquet,173131,438,success,2026-06-06 17:52:12,1,time_ms,ms
nature_2026_07,1,GeNN (GPU),genn,Sugar GRNs (200 Hz),sugar,1,100.0,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/genn_t100.0s_n1.parquet,1725771,466,success,2026-06-06 17:53:24,1,time_ms,ms
nature_2026_07,1,GeNN (GPU),genn,Sugar GRNs (200 Hz),sugar,4,0.1,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/genn_t0.1s_n4.parquet,6217,363,success,2026-06-06 17:53:40,1,time_ms,ms
nature_2026_07,1,GeNN (GPU),genn,Sugar GRNs (200 Hz),sugar,4,1.0,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/genn_t1.0s_n4.parquet,68189,434,success,2026-06-06 17:53:55,1,time_ms,ms
nature_2026_07,1,GeNN (GPU),genn,Sugar GRNs (200 Hz),sugar,4,10.0,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/genn_t10.0s_n4.parquet,690425,447,success,2026-06-06 17:54:25,1,time_ms,ms
nature_2026_07,1,GeNN (GPU),genn,Sugar GRNs (200 Hz),sugar,4,100.0,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/genn_t100.0s_n4.parquet,6900210,480,success,2026-06-06 17:56:15,1,time_ms,ms
nature_2026_07,1,GeNN (GPU),genn,Sugar GRNs (200 Hz),sugar,8,0.1,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/genn_t0.1s_n8.parquet,12458,375,success,2026-06-06 17:56:31,1,time_ms,ms
nature_2026_07,1,GeNN (GPU),genn,Sugar GRNs (200 Hz),sugar,8,1.0,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/genn_t1.0s_n8.parquet,136329,436,success,2026-06-06 17:56:49,1,time_ms,ms
nature_2026_07,1,GeNN (GPU),genn,Sugar GRNs (200 Hz),sugar,8,10.0,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/genn_t10.0s_n8.parquet,1379181,458,success,2026-06-06 17:57:35,1,time_ms,ms
nature_2026_07,1,GeNN (GPU),genn,Sugar GRNs (200 Hz),sugar,8,100.0,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/genn_t100.0s_n8.parquet,13807796,486,success,2026-06-06 18:00:43,1,time_ms,ms
nature_2026_07,1,GeNN (GPU),genn,Sugar GRNs (200 Hz),sugar,16,0.1,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/genn_t0.1s_n16.parquet,25173,399,success,2026-06-06 18:01:01,1,time_ms,ms
nature_2026_07,1,GeNN (GPU),genn,Sugar GRNs (200 Hz),sugar,16,1.0,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/genn_t1.0s_n16.parquet,273580,444,success,2026-06-06 18:01:27,1,time_ms,ms
nature_2026_07,1,GeNN (GPU),genn,Sugar GRNs (200 Hz),sugar,16,10.0,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/genn_t10.0s_n16.parquet,2754818,463,success,2026-06-06 18:03:26,1,time_ms,ms
nature_2026_07,1,GeNN (GPU),genn,Sugar GRNs (200 Hz),sugar,16,100.0,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/genn_t100.0s_n16.parquet,27622970,493,success,2026-06-06 18:28:30,1,time_ms,ms
nature_2026_07,1,GeNN (GPU),genn,Sugar GRNs (200 Hz),sugar,32,0.1,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/genn_t0.1s_n32.parquet,50115,409,success,2026-06-06 18:28:52,1,time_ms,ms
nature_2026_07,1,GeNN (GPU),genn,Sugar GRNs (200 Hz),sugar,32,1.0,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/genn_t1.0s_n32.parquet,547221,452,success,2026-06-06 18:29:57,1,time_ms,ms
nature_2026_07,1,GeNN (GPU),genn,Sugar GRNs (200 Hz),sugar,32,10.0,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/genn_t10.0s_n32.parquet,5515961,503,success,2026-06-06 18:35:40,1,time_ms,ms
nature_2026_07,1,GeNN (GPU),genn,Sugar GRNs (200 Hz),sugar,32,100.0,/home/buidl/GitHub-Linux/fly-brain/data/results/nature_2026_07/round_01/genn_t100.0s_n32.parquet,55256757,522,success,2026-06-06 19:28:16,1,time_ms,ms
