run_label,round,n_run,t_run,flywire_id,reference_backend,comparison_backend,reference_framework,comparison_framework,reference_rate_hz,comparison_rate_hz
nature_2026_05,2,16,0.1,720575940621148948,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),3.125,5.0
nature_2026_05,2,16,0.1,720575940621261296,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),36.25,36.25
nature_2026_05,2,16,0.1,720575940621329328,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),2.5,1.875
nature_2026_05,2,16,0.1,720575940621345012,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),5.625,5.625
nature_2026_05,2,16,0.1,720575940621399899,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),47.5,45.0
nature_2026_05,2,16,0.1,720575940621411749,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),0.625,0.0
nature_2026_05,2,16,0.1,720575940621422518,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),14.375,17.5
nature_2026_05,2,16,0.1,720575940621468404,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),3.125,4.375
nature_2026_05,2,16,0.1,720575940621502051,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),192.5,181.875
nature_2026_05,2,16,0.1,720575940621538142,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),31.25,33.125
nature_2026_05,2,16,0.1,720575940621573030,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),21.875,22.5
nature_2026_05,2,16,0.1,720575940621586854,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),70.625,68.125
nature_2026_05,2,16,0.1,720575940621667693,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),18.75,22.5
nature_2026_05,2,16,0.1,720575940621754367,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),187.5,198.125
nature_2026_05,2,16,0.1,720575940621771041,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),13.125,14.375
nature_2026_05,2,16,0.1,720575940621777390,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),15.0,15.0
nature_2026_05,2,16,0.1,720575940621902085,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),0.625,1.25
nature_2026_05,2,16,0.1,720575940622027222,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),1.25,3.75
nature_2026_05,2,16,0.1,720575940622116705,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),77.5,76.25
nature_2026_05,2,16,0.1,720575940622235425,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),58.125,60.0
nature_2026_05,2,16,0.1,720575940622348156,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),25.625,25.0
nature_2026_05,2,16,0.1,720575940622474899,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),1.875,1.25
nature_2026_05,2,16,0.1,720575940622552675,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),1.25,0.0
nature_2026_05,2,16,0.1,720575940622624214,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),7.5,9.375
nature_2026_05,2,16,0.1,720575940622695448,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),153.75,150.0
nature_2026_05,2,16,0.1,720575940622734106,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),0.625,1.875
nature_2026_05,2,16,0.1,720575940622810153,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),40.625,36.875
nature_2026_05,2,16,0.1,720575940623072013,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),3.125,5.0
nature_2026_05,2,16,0.1,720575940623137818,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),3.125,4.375
nature_2026_05,2,16,0.1,720575940623192781,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),25.625,25.0
nature_2026_05,2,16,0.1,720575940623209165,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),31.875,30.0
nature_2026_05,2,16,0.1,720575940623210445,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),74.375,74.375
nature_2026_05,2,16,0.1,720575940623211725,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),65.0,71.25
nature_2026_05,2,16,0.1,720575940623224555,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),0.625,0.625
nature_2026_05,2,16,0.1,720575940623352063,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),79.375,78.75
nature_2026_05,2,16,0.1,720575940623453959,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),23.75,26.875
nature_2026_05,2,16,0.1,720575940623478115,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),18.75,18.125
nature_2026_05,2,16,0.1,720575940623847181,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),3.75,5.0
nature_2026_05,2,16,0.1,720575940623862015,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),0.625,0.625
nature_2026_05,2,16,0.1,720575940624023188,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),26.875,28.125
nature_2026_05,2,16,0.1,720575940624310857,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),13.125,12.5
nature_2026_05,2,16,0.1,720575940624484796,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),50.625,48.125
nature_2026_05,2,16,0.1,720575940624600840,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),5.0,5.0
nature_2026_05,2,16,0.1,720575940624623287,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),31.875,30.625
nature_2026_05,2,16,0.1,720575940624897516,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),29.375,30.625
nature_2026_05,2,16,0.1,720575940624906483,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),28.75,30.0
nature_2026_05,2,16,0.1,720575940624963786,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),210.0,206.25
nature_2026_05,2,16,0.1,720575940624966840,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),34.375,35.0
nature_2026_05,2,16,0.1,720575940625045180,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),82.5,78.75
nature_2026_05,2,16,0.1,720575940625047484,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),51.25,51.875
nature_2026_05,2,16,0.1,720575940625102692,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),63.125,64.375
nature_2026_05,2,16,0.1,720575940625164558,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),8.125,8.125
nature_2026_05,2,16,0.1,720575940625175054,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),64.375,63.75
nature_2026_05,2,16,0.1,720575940625178768,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),33.75,33.75
nature_2026_05,2,16,0.1,720575940625580988,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),37.5,41.25
nature_2026_05,2,16,0.1,720575940625641402,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),1.875,0.625
nature_2026_05,2,16,0.1,720575940625705930,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),70.625,70.0
nature_2026_05,2,16,0.1,720575940625737776,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),35.625,35.625
nature_2026_05,2,16,0.1,720575940625779075,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),0.625,0.625
nature_2026_05,2,16,0.1,720575940625861660,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),44.375,46.25
nature_2026_05,2,16,0.1,720575940625867056,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),67.5,66.875
nature_2026_05,2,16,0.1,720575940625874992,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),65.625,65.0
nature_2026_05,2,16,0.1,720575940625875504,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),53.75,55.625
nature_2026_05,2,16,0.1,720575940626094350,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),1.25,4.375
nature_2026_05,2,16,0.1,720575940626191306,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),112.5,111.875
nature_2026_05,2,16,0.1,720575940626278974,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),15.625,17.5
nature_2026_05,2,16,0.1,720575940626279742,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),43.75,45.625
nature_2026_05,2,16,0.1,720575940626289021,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),18.75,17.5
nature_2026_05,2,16,0.1,720575940626308697,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),30.0,29.375
nature_2026_05,2,16,0.1,720575940626468178,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),0.625,1.25
nature_2026_05,2,16,0.1,720575940626495746,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),38.75,40.625
nature_2026_05,2,16,0.1,720575940626626597,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),25.625,26.875
nature_2026_05,2,16,0.1,720575940626826288,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),5.0,1.875
nature_2026_05,2,16,0.1,720575940626835146,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),78.125,78.75
nature_2026_05,2,16,0.1,720575940626860421,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),0.0,0.625
nature_2026_05,2,16,0.1,720575940626870846,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),8.125,6.25
nature_2026_05,2,16,0.1,720575940626968216,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),3.125,2.5
nature_2026_05,2,16,0.1,720575940626972056,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),36.875,38.75
nature_2026_05,2,16,0.1,720575940626993694,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),20.625,18.125
nature_2026_05,2,16,0.1,720575940626999464,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),10.625,12.5
nature_2026_05,2,16,0.1,720575940627083294,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),23.125,25.0
nature_2026_05,2,16,0.1,720575940627086594,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),21.25,23.125
nature_2026_05,2,16,0.1,720575940627099338,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),38.75,36.875
nature_2026_05,2,16,0.1,720575940627107271,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),15.625,15.625
nature_2026_05,2,16,0.1,720575940627281594,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),0.625,0.625
nature_2026_05,2,16,0.1,720575940627312668,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),8.125,6.875
nature_2026_05,2,16,0.1,720575940627383685,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),136.25,136.25
nature_2026_05,2,16,0.1,720575940627410451,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),28.125,34.375
nature_2026_05,2,16,0.1,720575940627419676,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),0.625,0.625
nature_2026_05,2,16,0.1,720575940627704392,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),5.625,6.875
nature_2026_05,2,16,0.1,720575940627779983,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),21.875,21.875
nature_2026_05,2,16,0.1,720575940627812168,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),18.75,23.125
nature_2026_05,2,16,0.1,720575940627814728,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),5.0,4.375
nature_2026_05,2,16,0.1,720575940627828296,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),13.75,16.875
nature_2026_05,2,16,0.1,720575940627847752,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),47.5,44.375
nature_2026_05,2,16,0.1,720575940627949626,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),0.625,0.0
nature_2026_05,2,16,0.1,720575940628070419,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),10.0,10.625
nature_2026_05,2,16,0.1,720575940628114684,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),72.5,72.5
nature_2026_05,2,16,0.1,720575940628446010,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),26.875,26.25
nature_2026_05,2,16,0.1,720575940628598121,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),75.0,70.625
nature_2026_05,2,16,0.1,720575940628648809,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),49.375,48.75
nature_2026_05,2,16,0.1,720575940628676457,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),22.5,24.375
nature_2026_05,2,16,0.1,720575940628695043,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),0.625,0.625
nature_2026_05,2,16,0.1,720575940628743752,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),60.625,58.125
nature_2026_05,2,16,0.1,720575940628755815,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),62.5,61.875
nature_2026_05,2,16,0.1,720575940628802069,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),11.25,11.25
nature_2026_05,2,16,0.1,720575940628815381,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),17.5,13.125
nature_2026_05,2,16,0.1,720575940628826128,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),37.5,36.875
nature_2026_05,2,16,0.1,720575940628853239,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),186.875,205.0
nature_2026_05,2,16,0.1,720575940628972048,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),48.75,47.5
nature_2026_05,2,16,0.1,720575940628995331,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),3.75,4.375
nature_2026_05,2,16,0.1,720575940628997123,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),16.25,16.25
nature_2026_05,2,16,0.1,720575940628998659,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),16.875,20.625
nature_2026_05,2,16,0.1,720575940629000783,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),21.875,19.375
nature_2026_05,2,16,0.1,720575940629176663,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),183.75,216.25
nature_2026_05,2,16,0.1,720575940629207963,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),26.875,25.625
nature_2026_05,2,16,0.1,720575940629239934,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),13.75,13.125
nature_2026_05,2,16,0.1,720575940629377132,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),0.625,0.625
nature_2026_05,2,16,0.1,720575940629393207,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),0.625,0.625
nature_2026_05,2,16,0.1,720575940629421415,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),10.0,8.125
nature_2026_05,2,16,0.1,720575940629459718,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),3.125,4.375
nature_2026_05,2,16,0.1,720575940629561347,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),25.0,25.0
nature_2026_05,2,16,0.1,720575940629623351,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),4.375,5.625
nature_2026_05,2,16,0.1,720575940629778554,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),95.625,88.75
nature_2026_05,2,16,0.1,720575940629804158,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),0.0,2.5
nature_2026_05,2,16,0.1,720575940629810748,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),52.5,53.75
nature_2026_05,2,16,0.1,720575940629812346,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),10.625,11.25
nature_2026_05,2,16,0.1,720575940629855787,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),13.75,15.0
nature_2026_05,2,16,0.1,720575940629888530,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),144.375,143.75
nature_2026_05,2,16,0.1,720575940630034231,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),16.875,16.875
nature_2026_05,2,16,0.1,720575940630233916,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),213.125,215.0
nature_2026_05,2,16,0.1,720575940630291767,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),1.25,1.875
nature_2026_05,2,16,0.1,720575940630403031,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),1.25,0.625
nature_2026_05,2,16,0.1,720575940630488540,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),16.875,16.25
nature_2026_05,2,16,0.1,720575940630548751,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),0.625,0.0
nature_2026_05,2,16,0.1,720575940630579574,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),68.75,68.125
nature_2026_05,2,16,0.1,720575940630664556,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),36.875,37.5
nature_2026_05,2,16,0.1,720575940630665210,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),17.5,21.25
nature_2026_05,2,16,0.1,720575940630667372,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),42.5,43.125
nature_2026_05,2,16,0.1,720575940630674038,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),23.125,23.125
nature_2026_05,2,16,0.1,720575940630683385,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),49.375,48.75
nature_2026_05,2,16,0.1,720575940630695798,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),0.625,0.0
nature_2026_05,2,16,0.1,720575940630771449,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),36.875,38.75
nature_2026_05,2,16,0.1,720575940630797113,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),215.625,191.25
nature_2026_05,2,16,0.1,720575940630806267,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),25.625,26.875
nature_2026_05,2,16,0.1,720575940630820919,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),37.5,40.625
nature_2026_05,2,16,0.1,720575940630839371,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),1.25,3.75
nature_2026_05,2,16,0.1,720575940630865724,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),58.75,58.125
nature_2026_05,2,16,0.1,720575940630868793,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),106.25,101.25
nature_2026_05,2,16,0.1,720575940630931999,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),5.625,7.5
nature_2026_05,2,16,0.1,720575940630980559,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),12.5,16.25
nature_2026_05,2,16,0.1,720575940631108303,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),2.5,3.75
nature_2026_05,2,16,0.1,720575940631168057,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),20.0,21.25
nature_2026_05,2,16,0.1,720575940631179831,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),13.125,13.75
nature_2026_05,2,16,0.1,720575940631283267,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),16.875,16.25
nature_2026_05,2,16,0.1,720575940631340815,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),14.375,15.625
nature_2026_05,2,16,0.1,720575940631349335,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),70.625,70.625
nature_2026_05,2,16,0.1,720575940631406411,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),42.5,42.5
nature_2026_05,2,16,0.1,720575940631575327,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),0.625,0.625
nature_2026_05,2,16,0.1,720575940631629160,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),0.625,3.125
nature_2026_05,2,16,0.1,720575940631662648,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),11.875,11.25
nature_2026_05,2,16,0.1,720575940631703608,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),53.75,55.0
nature_2026_05,2,16,0.1,720575940631714119,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),18.125,19.375
nature_2026_05,2,16,0.1,720575940631918649,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),66.25,68.125
nature_2026_05,2,16,0.1,720575940631959097,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),50.625,53.75
nature_2026_05,2,16,0.1,720575940631994728,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),18.75,17.5
nature_2026_05,2,16,0.1,720575940631997032,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),51.875,50.625
nature_2026_05,2,16,0.1,720575940631999080,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),33.125,32.5
nature_2026_05,2,16,0.1,720575940632047890,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),84.375,87.5
nature_2026_05,2,16,0.1,720575940632118156,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),73.75,68.75
nature_2026_05,2,16,0.1,720575940632134227,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),8.75,7.5
nature_2026_05,2,16,0.1,720575940632159519,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),10.625,13.125
nature_2026_05,2,16,0.1,720575940632252743,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),55.625,57.5
nature_2026_05,2,16,0.1,720575940632304711,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),23.75,25.0
nature_2026_05,2,16,0.1,720575940632307025,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),0.625,0.0
nature_2026_05,2,16,0.1,720575940632365905,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),37.5,38.75
nature_2026_05,2,16,0.1,720575940632425919,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),213.75,192.5
nature_2026_05,2,16,0.1,720575940632602532,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),51.25,50.625
nature_2026_05,2,16,0.1,720575940632648612,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),105.0,105.625
nature_2026_05,2,16,0.1,720575940632659404,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),10.0,8.75
nature_2026_05,2,16,0.1,720575940632722515,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),0.625,0.0
nature_2026_05,2,16,0.1,720575940632722771,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),48.125,45.625
nature_2026_05,2,16,0.1,720575940632889389,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),188.125,185.0
nature_2026_05,2,16,0.1,720575940632936332,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),33.75,36.25
nature_2026_05,2,16,0.1,720575940632962786,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),0.0,1.25
nature_2026_05,2,16,0.1,720575940633116256,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),3.125,4.375
nature_2026_05,2,16,0.1,720575940633143833,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),198.125,208.75
nature_2026_05,2,16,0.1,720575940633185567,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),71.875,70.0
nature_2026_05,2,16,0.1,720575940633195148,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),5.625,6.875
nature_2026_05,2,16,0.1,720575940633218444,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),35.625,35.0
nature_2026_05,2,16,0.1,720575940633277209,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),95.0,96.25
nature_2026_05,2,16,0.1,720575940633293025,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),18.125,19.375
nature_2026_05,2,16,0.1,720575940633308371,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),3.75,3.75
nature_2026_05,2,16,0.1,720575940633316563,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),20.0,20.0
nature_2026_05,2,16,0.1,720575940633373651,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),13.125,15.0
nature_2026_05,2,16,0.1,720575940633612698,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),38.75,43.125
nature_2026_05,2,16,0.1,720575940634210155,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),10.0,10.0
nature_2026_05,2,16,0.1,720575940634301852,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),30.625,31.25
nature_2026_05,2,16,0.1,720575940634428058,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),3.125,5.0
nature_2026_05,2,16,0.1,720575940634645600,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),64.375,60.625
nature_2026_05,2,16,0.1,720575940634756203,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),4.375,5.625
nature_2026_05,2,16,0.1,720575940634825623,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),12.5,15.0
nature_2026_05,2,16,0.1,720575940635055039,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),38.75,39.375
nature_2026_05,2,16,0.1,720575940635166571,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),3.125,0.625
nature_2026_05,2,16,0.1,720575940635179871,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),73.75,75.0
nature_2026_05,2,16,0.1,720575940635211115,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),12.5,12.5
nature_2026_05,2,16,0.1,720575940635239672,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),32.5,33.75
nature_2026_05,2,16,0.1,720575940635360924,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),61.25,55.625
nature_2026_05,2,16,0.1,720575940635578303,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),34.375,36.875
nature_2026_05,2,16,0.1,720575940635696279,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),10.625,11.25
nature_2026_05,2,16,0.1,720575940635771316,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),0.625,0.0
nature_2026_05,2,16,0.1,720575940635837887,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),10.625,12.5
nature_2026_05,2,16,0.1,720575940635839077,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),10.625,10.0
nature_2026_05,2,16,0.1,720575940636053678,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),70.0,73.125
nature_2026_05,2,16,0.1,720575940636165624,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),28.75,28.75
nature_2026_05,2,16,0.1,720575940636346487,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),8.75,8.125
nature_2026_05,2,16,0.1,720575940636347128,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),0.625,0.625
nature_2026_05,2,16,0.1,720575940636809646,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),18.125,21.25
nature_2026_05,2,16,0.1,720575940636828334,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),10.625,10.625
nature_2026_05,2,16,0.1,720575940636895406,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),27.5,26.25
nature_2026_05,2,16,0.1,720575940637144944,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),15.625,16.25
nature_2026_05,2,16,0.1,720575940637360730,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),8.125,8.125
nature_2026_05,2,16,0.1,720575940637568838,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),224.375,198.75
nature_2026_05,2,16,0.1,720575940637578853,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),35.625,37.5
nature_2026_05,2,16,0.1,720575940637656286,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),13.75,15.625
nature_2026_05,2,16,0.1,720575940637790527,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),6.875,8.75
nature_2026_05,2,16,0.1,720575940637902938,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),0.625,0.625
nature_2026_05,2,16,0.1,720575940638088262,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),3.125,5.0
nature_2026_05,2,16,0.1,720575940638103349,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),108.75,113.125
nature_2026_05,2,16,0.1,720575940638202345,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),198.75,198.75
nature_2026_05,2,16,0.1,720575940639170723,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),1.875,2.5
nature_2026_05,2,16,0.1,720575940639198397,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),19.375,18.75
