run_label,round,reference_backend,reference_framework,comparison_backend,comparison_framework,t_run,n_run,flywire_id,reference_rate_hz,comparison_rate_hz
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),10.0,16,720575940635839077,0.9125,0.91875
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),10.0,16,720575940636053678,76.45625,76.63125
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),10.0,16,720575940636165624,32.40625,31.81875
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),10.0,16,720575940636346487,4.65,4.66875
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),10.0,16,720575940636347128,0.975,0.91875
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),10.0,16,720575940636809646,26.6125,26.3875
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),10.0,16,720575940636828334,0.73125,0.8
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),10.0,16,720575940636895406,31.6375,31.1875
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),10.0,16,720575940637144944,9.44375,9.675
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),10.0,16,720575940637360730,7.6875,7.73125
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),10.0,16,720575940637568838,196.9875,200.06875
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),10.0,16,720575940637578853,38.58125,38.1875
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),10.0,16,720575940637656286,10.8625,10.875
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),10.0,16,720575940637790527,10.175,10.25625
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),10.0,16,720575940637902938,0.975,0.91875
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),10.0,16,720575940638088262,6.8125,6.8625
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),10.0,16,720575940638103349,115.3375,115.075
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),10.0,16,720575940638202345,195.0375,194.71875
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),10.0,16,720575940639170723,2.30625,1.975
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),10.0,16,720575940639198397,22.76875,22.775
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),10.0,16,720575940639198653,196.6875,194.79375
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),10.0,16,720575940639259967,194.4375,195.73125
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),10.0,16,720575940639285949,87.0875,86.9125
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),10.0,16,720575940639332736,196.54375,196.375
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),10.0,16,720575940639425112,34.74375,34.65625
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),10.0,16,720575940639553920,0.00625,0.0
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),10.0,16,720575940639785379,0.19375,0.30625
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),10.0,16,720575940639786915,38.625,38.23125
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),10.0,16,720575940639813365,0.05625,0.1
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),10.0,16,720575940639972816,20.175,19.7
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),10.0,16,720575940640589171,124.16875,124.28125
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),10.0,16,720575940640649691,195.7625,195.44375
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),10.0,16,720575940641366517,75.98125,75.8375
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),10.0,16,720575940641480949,11.0,10.50625
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),10.0,16,720575940641585627,0.70625,0.55625
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),10.0,16,720575940642335373,16.275,16.275
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),10.0,16,720575940642428045,71.625,71.7
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),10.0,16,720575940642449909,41.81875,41.48125
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),10.0,16,720575940643100301,0.975,0.91875
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),10.0,16,720575940643112333,6.625,6.7375
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),10.0,16,720575940643543496,1.2875,1.1
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),10.0,16,720575940643551392,0.975,0.91875
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),10.0,16,720575940643867296,64.45625,64.375
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),10.0,16,720575940644438551,0.0125,0.0
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),10.0,16,720575940644542880,66.1125,65.975
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),10.0,16,720575940644653348,46.925,46.2
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),10.0,16,720575940644666148,1.2125,1.23125
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),10.0,16,720575940644758308,2.1375,2.1125
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),10.0,16,720575940644968215,1.225,1.025
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),10.0,16,720575940645045527,9.3625,9.85625
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),10.0,16,720575940645047831,9.125,8.6875
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),10.0,16,720575940645352814,1.30625,1.14375
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),10.0,16,720575940645866292,0.0375,0.0125
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),10.0,16,720575940647029044,18.41875,18.39375
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),10.0,16,720575940647030324,17.55625,17.3375
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),10.0,16,720575940647033396,46.29375,46.23125
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),10.0,16,720575940647081860,0.64375,0.71875
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),10.0,16,720575940647518340,47.225,46.99375
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),10.0,16,720575940648864633,11.225,11.33125
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),10.0,16,720575940649829241,59.675,59.4375
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),10.0,16,720575940652580086,113.425,113.26875
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),10.0,16,720575940655011489,14.86875,14.99375
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),10.0,16,720575940655013025,59.69375,59.69375
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),10.0,16,720575940655014049,99.475,99.5375
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),10.0,16,720575940660219265,94.53125,94.09375
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),10.0,16,720575940660219521,0.00625,0.0
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),10.0,16,720575940660220289,5.93125,5.99375
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),10.0,16,720575940660223873,63.74375,63.7125
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),10.0,16,720575940660224641,2.51875,2.25
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),10.0,16,720575940660229505,47.48125,47.30625
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940605161388,0.000625,0.0
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940605420902,0.784375,0.738125
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940605513649,4.793125,4.774375
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940605658033,25.845,25.819375
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940605682790,18.429375,18.47375
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940605707710,0.001875,0.000625
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940605890784,5.346875,5.440625
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940606391218,0.66875,0.665625
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940606607234,19.539375,19.59625
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940606633248,0.011875,0.010625
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940606852018,3.49875,3.42125
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940606866377,86.290625,86.2525
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940607193986,46.350625,46.3325
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940607272649,69.513125,69.504375
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940607345586,0.000625,0.000625
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940607386290,34.505,34.616875
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940607387314,0.3275,0.32
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940607451081,39.315,39.37375
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940607689394,15.44875,15.52875
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940608188427,0.1275,0.119375
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940608498780,32.625,32.611875
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940608735241,29.63875,29.634375
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940609133269,28.025,28.124375
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940609405635,35.021875,35.04
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940609407939,49.565,49.480625
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940609417995,0.00125,0.000625
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940609915204,43.46875,43.44375
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940609939780,22.2375,22.17625
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940609993284,24.9925,24.990625
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940610000964,27.061875,27.13125
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940610001220,11.950625,12.055625
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940610054980,84.5875,84.791875
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940610173048,0.035625,0.030625
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940610231509,2.5825,2.553125
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940610232274,16.67,16.68625
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940610258552,39.3625,39.435625
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940610482883,57.27625,57.230625
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940610611246,14.791875,14.745625
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940610621026,2.701875,2.684375
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940610677828,59.65,59.79875
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940610803554,40.228125,40.23125
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940610916465,44.965,44.8525
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940611015122,50.556875,50.61875
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940611151406,14.609375,14.62375
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940611160930,36.824375,36.796875
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940611164770,18.586875,18.573125
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940611207922,0.000625,0.00125
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940611366058,12.828125,12.850625
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940611436408,31.909375,31.88875
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940611548878,52.186875,52.2875
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940611549902,28.745,28.7875
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940611772083,0.000625,0.00125
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940611875570,196.176875,196.260625
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940611988197,8.838125,8.844375
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940612036837,34.9075,34.91875
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940612208858,13.3275,13.319375
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940612289010,16.69625,16.741875
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940612357618,12.519375,12.615625
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940612423922,74.015,73.989375
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940612479205,17.838125,17.785625
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940612537061,5.586875,5.569375
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940612558061,35.588125,35.619375
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940612574435,0.045625,0.05
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940612603289,1.083125,1.058125
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940612648106,28.943125,28.97375
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940612670570,195.3125,196.279375
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940612692633,63.3825,63.41625
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940612766515,6.8625,6.835625
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940612866410,0.000625,0.000625
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940612888178,41.689375,41.68125
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940612906518,88.68,88.625
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940612952557,20.895625,20.930625
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940613004402,26.920625,26.9275
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940613347299,34.825625,34.709375
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940613589167,0.0025,0.001875
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940613670893,27.8625,27.890625
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940613687789,46.9075,46.84125
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940613743569,3.03,2.980625
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940613929391,39.4875,39.489375
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940613943215,26.88875,26.925
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940614128691,28.063125,28.145625
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940614187006,0.000625,0.003125
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940614386070,0.874375,0.895625
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940614465478,0.006875,0.008125
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940614570415,0.003125,0.0025
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940614660519,30.658125,30.7375
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940614730914,9.644375,9.551875
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940614763666,94.888125,94.903125
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940614909506,0.621875,0.638125
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940615023535,1.90625,1.89
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940615036319,0.01,0.011875
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940615052812,19.8675,19.88625
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940615153494,5.14875,5.270625
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940615296766,6.8625,6.835625
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940615296818,32.70375,32.735
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940615582111,6.248125,6.13125
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940615583650,0.356875,0.355
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940615623867,7.394375,7.47125
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940615671106,95.22375,95.16375
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940615715003,2.514375,2.519375
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940615811670,11.0075,11.00125
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940616018956,87.594375,87.601875
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940616103218,93.448125,93.476875
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940616466260,61.074375,61.025625
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940616471052,0.0,0.000625
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940616864086,38.405,38.3025
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940616864217,54.046875,53.97
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940616885538,196.221875,196.035625
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940617000768,195.691875,196.401875
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940617373268,8.97125,9.045
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940617488477,14.210625,14.22625
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940617494877,16.418125,16.376875
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940617497437,0.023125,0.025
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940617552057,48.170625,48.14875
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940617593233,74.26625,74.30625
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940617629841,57.05125,57.09625
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940617672920,0.66875,0.665625
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940617937543,196.474375,196.41375
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940618116569,0.66875,0.665625
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940618153105,0.66875,0.665625
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940618165019,126.05625,126.135625
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940618238523,63.60375,63.67125
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940618291520,0.009375,0.008125
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940618472261,63.45875,63.428125
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940618574749,38.21125,38.234375
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940618696989,45.838125,45.87875
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940618726171,21.154375,21.355
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940618800064,0.21375,0.2
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940618859480,22.366875,22.38125
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940619114048,32.803125,32.80625
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940619173534,20.2725,20.256875
nature_2026_05,1,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),100.0,16,720575940619176094,0.366875,0.375625
